date,quantity,forecast
2021-02-01,2193727.0,
2021-03-01,2497359.0,
2021-04-01,2403082.0,2364722.6666666665
2021-05-01,2211675.0,2370705.3333333335
2021-06-01,2387044.0,2333933.6666666665
2021-07-01,2371294.0,2323337.6666666665
2021-08-01,2309546.0,2355961.3333333335
2021-09-01,2334906.0,2338582.0
2021-10-01,2267354.0,2303935.3333333335
2021-11-01,2327528.0,2309929.3333333335
2021-12-01,2529944.0,2374942.0
2022-01-01,2321415.0,2392962.3333333335
2022-02-01,2184685.0,2345348.0
2022-03-01,2406150.0,2304083.3333333335
2022-04-01,2381948.0,2324261.0
2022-05-01,2269615.0,2352571.0
2022-06-01,2402486.0,2351349.6666666665
2022-07-01,2221864.0,2297988.3333333335
2022-08-01,2474126.0,2366158.6666666665
2022-09-01,2384289.0,2360093.0
2022-10-01,2258115.0,2372176.6666666665
2022-11-01,2388318.0,2343574.0
2022-12-01,2468170.0,2371534.3333333335
2023-01-01,2397834.0,2418107.3333333335
2023-02-01,2201198.0,2355734.0
2023-03-01,2453129.0,2350720.3333333335
2023-04-01,2374182.0,2342836.3333333335
2023-05-01,2425457.0,2417589.3333333335
2023-06-01,2454373.0,2418004.0
2023-07-01,2299009.0,2392946.3333333335
2023-08-01,2512961.0,2422114.3333333335
2023-09-01,2307735.0,2373235.0
2023-10-01,2542889.0,2454528.3333333335
2023-11-01,2547438.0,2466020.6666666665
2023-12-01,2507063.0,2532463.3333333335
2024-01-01,2652479.0,2568993.3333333335
2024-02-01,2424495.0,2528012.3333333335
2024-03-01,2476064.0,2517679.3333333335
2024-04-01,2658820.0,2519793.0
2024-05-01,2636577.0,2590487.0
2024-06-01,2458012.0,2584469.6666666665
2024-07-01,2644240.0,2579609.6666666665
2024-08-01,2636381.0,2579544.3333333335
2024-09-01,2519884.0,2600168.3333333335
2024-10-01,2656089.0,2604118.0
2024-11-01,2580301.0,2585424.6666666665
2024-12-01,2701200.0,2645863.3333333335
2025-01-01,2746972.0,2676157.6666666665
2025-02-01,2395855.0,2614675.6666666665
2025-03-01,2587743.0,2576856.6666666665
2025-04-01,2617618.0,2533738.6666666665
2025-05-01,2665282.0,2623547.6666666665
2025-06-01,2629423.0,2637441.0
2025-07-01,2741603.0,2678769.3333333335
2025-08-01,2539202.0,2636742.6666666665
2025-09-01,2683617.0,2654807.3333333335
2025-10-01,2700457.0,2641092.0
2025-11-01,2473842.0,2619305.3333333335
2025-12-01,2855402.0,2676567.0
2026-01-01,2742624.0,2690622.6666666665
2026-02-28,,2690622.6666666665
2026-03-31,,2690622.6666666665
2026-04-30,,2690622.6666666665
